mot;occurrence;frequence
dieu;7;0.0002
diriger;18;0.0005
subir;18;0.0005
aveu;10;0.0003
grandeur;10;0.0003
introduire;15;0.0004
inquiétude;19;0.0005
venue;6;0.0002
voie;21;0.0005
négliger;12;0.0003
choquer;6;0.0002
arracher;11;0.0003
favoriser;6;0.0002
salon;9;0.0002
joindre;12;0.0003
battre;6;0.0002
recteur;16;0.0004
rendre;33;0.0009
paupière;14;0.0004
précepte;8;0.0002
sauver;6;0.0002
maître;21;0.0005
reprendre;25;0.0006
vent;23;0.0006
adresser;29;0.0007
ensuite;23;0.0006
verdure;10;0.0003
automne;9;0.0002
fortune;8;0.0002
berceau;10;0.0003
aisément;17;0.0004
vice;17;0.0004
ressentir;11;0.0003
beau;40;0.001
exprimer;26;0.0007
déchirement;7;0.0002
frère;20;0.0005
attentif;6;0.0002
impression;28;0.0007
affaire;16;0.0004
interdire;8;0.0002
intervalle;30;0.0008
cour;18;0.0005
fixe;15;0.0004
annoncer;12;0.0003
sérieusement;7;0.0002
recueillir;8;0.0002
souffrir;15;0.0004
air;68;0.0018
vanité;10;0.0003
efficace;6;0.0002
admirer;12;0.0003
face;42;0.0011
supposer;13;0.0003
pâleur;6;0.0002
sévère;16;0.0004
étoile;23;0.0006
espoir;13;0.0003
conversation;31;0.0008
soupçon;7;0.0002
réalité;19;0.0005
convenir;13;0.0003
souffrance;16;0.0004
uniquement;13;0.0003
douce;16;0.0004
ordinaire;44;0.0011
perpétuel;14;0.0004
trahir;8;0.0002
choix;11;0.0003
terme;21;0.0005
disposer;11;0.0003
sein;41;0.0011
heureux;49;0.0013
in;6;0.0002
jardin;25;0.0006
soutenir;14;0.0004
enfer;8;0.0002
sentier;28;0.0007
soumettre;8;0.0002
domestique;7;0.0002
incliner;15;0.0004
méditer;9;0.0002
chef;8;0.0002
rêve;16;0.0004
espérance;30;0.0008
toutefois;12;0.0003
amasser;7;0.0002
dégoût;8;0.0002
danger;9;0.0002
surprendre;12;0.0003
ami;217;0.0056
envelopper;8;0.0002
mélancolique;6;0.0002
douceur;23;0.0006
tuer;7;0.0002
voir;176;0.0045
entrer;68;0.0018
muet;15;0.0004
net;8;0.0002
eau;20;0.0005
frapper;29;0.0007
compassion;7;0.0002
revenir;98;0.0025
malade;24;0.0006
sentiment;75;0.0019
fondre;7;0.0002
applaudir;6;0.0002
langueur;13;0.0003
félicité;9;0.0002
incomplet;7;0.0002
accident;13;0.0003
source;25;0.0006
forcer;6;0.0002
inévitable;10;0.0003
verser;7;0.0002
parc;7;0.0002
trait;18;0.0005
grand;160;0.0041
infinité;6;0.0002
saint;73;0.0019
entrouvrir;7;0.0002
accourir;8;0.0002
insignifiant;8;0.0002
loge;6;0.0002
veine;8;0.0002
suite;20;0.0005
ignorer;25;0.0006
conspiration;6;0.0002
rougeur;9;0.0002
fleuve;9;0.0002
famille;34;0.0009
devenir;87;0.0022
naître;32;0.0008
commencemer;6;0.0002
fonds;8;0.0002
atteinte;7;0.0002
quart;13;0.0003
vraie;18;0.0005
recevoir;54;0.0014
destiner;15;0.0004
statue;6;0.0002
rouvrir;12;0.0003
nom;62;0.0016
clore;6;0.0002
quitter;46;0.0012
habit;6;0.0002
récit;21;0.0005
issue;12;0.0003
élan;9;0.0002
matière;13;0.0003
parent;16;0.0004
exciter;8;0.0002
sentir;100;0.0026
causerie;9;0.0002
