mot;occurrence;frequence
sens;21;0.0009
triomphe;7;0.0003
rideau;11;0.0004
billard;7;0.0003
commode;6;0.0002
tomber;27;0.0011
cesse;21;0.0009
soupçonner;7;0.0003
exister;9;0.0004
puy;10;0.0004
secouer;8;0.0003
mari;47;0.0019
regard;36;0.0015
entourer;7;0.0003
penser;56;0.0023
chercher;58;0.0024
baigneur;24;0.001
géant;9;0.0004
conduire;19;0.0008
bizarre;19;0.0008
lire;8;0.0003
habiller;8;0.0003
attirer;12;0.0005
écarter;7;0.0003
prévenir;15;0.0006
visage;18;0.0007
artifice;7;0.0003
prêtre;6;0.0002
adieu;6;0.0002
joli;26;0.0011
ombrelle;10;0.0004
dot;11;0.0004
prier;13;0.0005
posséder;10;0.0004
abandonner;8;0.0003
explosion;7;0.0003
peser;7;0.0003
nommer;8;0.0003
sûr;12;0.0005
marquis;93;0.0038
descendre;23;0.0009
délicat;7;0.0003
écouler;8;0.0003
enlever;20;0.0008
compter;7;0.0003
jeune;97;0.004
lancer;9;0.0004
place;26;0.0011
changer;25;0.001
indifférent;6;0.0002
veiller;6;0.0002
glisser;10;0.0004
entendre;75;0.0031
ell;11;0.0004
part;16;0.0007
énergie;10;0.0004
second;22;0.0009
intime;7;0.0003
franc;49;0.002
effort;22;0.0009
vie;46;0.0019
saisit;9;0.0004
est-à-dire;7;0.0003
relever;17;0.0007
oeil;102;0.0042
